post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_alto,attribute_data:pa_alto,attribute:pa_ancho,attribute_data:pa_ancho,attribute:pa_aro,attribute_data:pa_aro,attribute:pa_indice-de-carga,attribute_data:pa_indice-de-carga,attribute:pa_velocidad-maxima,attribute_data:pa_velocidad-maxima
ONYX 265/65/17 112T AT187,,,3318,"ONYX 265/65/17 112T AT187 es un neumático diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno. Con índice de carga 112 (1120 kg por neumático) y código de velocidad T (hasta 190 km/h), Ofrece rendimiento óptimo en condiciones mixtas de asfalto y caminos sin pavimentar. Su banda de rodadura con bloques robustos y canales de evacuación amplios garantiza tracción en asfalto y caminos sin pavimentar, con buena resistencia a perforaciones. La construcción radial con correas de acero refuerza la estabilidad en toda condición. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","ONYX 265/65/17 112T AT187 es un neumático all-terrain diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno, ofreciendo rendimiento confiable en condiciones mixtas de asfalto y caminos sin pavimentar. Su índice de carga (112) soporta hasta 1120 kg por neumático y el código de velocidad (T) permite hasta 190 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 15:47:26,1,closed,501751,,,no,no,0,137000,120000,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-ONYX-265-70-17R-AT-NY187.jpg ! alt :  ! title : neumáticos-freire-ONYX-265-70-17R-AT-NY187 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3318,0,,,simple,outofstock,Aro > 17|Ancho > 265|Alto > 65|Marca > ONYX,ONYX,,,,,,,,,,,,
YOMAR TIRE 215/65/17 99V SKYRACE P05,,,3319,"YOMAR TIRE 215/65/17 99V SKYRACE P05 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 99 (775 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 215/65/17 99V SKYRACE P05 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (99) soporta hasta 775 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 16:21:41,1,closed,643,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-LING-LONG-215-65-17R-CROSSWIND-HP.jpg ! alt :  ! title : neumáticos-freire-LING-LONG-215-65-17R-CROSSWIND-HP ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3319,0,,,simple,outofstock,Aro > 17|Ancho > 215|Alto > 65|Marca > YOMAR,YOMAR,,,,,,,,,,,,
KUMHO 215/65/17C KC53 6PR,,,3320,"KUMHO 215/65/17C KC53 6PR es un neumático diseñado para furgonetas, camionetas comerciales y vehículos de carga. Ofrece rendimiento óptimo en uso urbano e interurbano bajo carga constante. Diseño de banda con costillas continuas para desgaste uniforme bajo carga, reduciendo el costo operativo. Carcasa reforzada con correas de acero para soportar carga máxima de forma sostenida. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","KUMHO 215/65/17C KC53 6PR es un neumático comercial diseñado para furgonetas, camionetas comerciales y vehículos de carga, ofreciendo rendimiento confiable en uso urbano e interurbano bajo carga constante. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 16:21:26,1,closed,504329,,,no,no,8,192000,170000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-KUMHO-215-65-16R-KL33.jpg ! alt :  ! title : neumáticos-freire-KUMHO-215-65-16R-KL33 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3320,0,,,simple,,Aro > 17|Ancho > 215|Alto > 65|Marca > KUMHO,KUMHO,,,,,,,,,,,,
MINNELL 215/55/17 98W SAFY M06,,,3321,"MINNELL 215/55/17 98W SAFY M06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 98 (750 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNELL 215/55/17 98W SAFY M06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (98) soporta hasta 750 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 16:24:10,1,closed,,,,no,no,0,91000,77000,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-215-55-r17-98w-safy-m06-huella.jpg ! alt : neumaticos-freire-minnell-215-55-r17-98w-safy-m06-huella ! title : neumaticos-freire-minnell-215-55-r17-98w-safy-m06-huella ! desc :  ! caption : neumaticos-freire-minnell-215-55-r17-98w-safy-m06-huella,,https://neumaticosfreire.cl/?post_type=product&p=3321,0,,,simple,outofstock,Aro > 17|Ancho > 215|Alto > 55|Marca > MINNELL,MINNELL,,,,,,,,,,,,
YOMAR TIRE 205/45/17 88W SKYRACE P06,,,3322,"YOMAR TIRE 205/45/17 88W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 88 (560 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 205/45/17 88W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (88) soporta hasta 560 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 16:31:21,1,closed,670,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-WINDFORCE-205-45-17R-CATCHFORS-H-P.jpg ! alt :  ! title : neumáticos-freire-WINDFORCE-205-45-17R-CATCHFORS-H-P ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3322,0,,,simple,outofstock,Aro > 17|Ancho > 205|Alto > 45|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 205/40/17 84W XL SKYRACE P06,,,3323,"YOMAR TIRE 205/40/17 84W XL SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 84 (500 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 205/40/17 84W XL SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (84) soporta hasta 500 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 16:31:56,1,closed,642,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/08/MAXXIS-205-40-17R-MAZ3.jpg ! alt :  ! title : MAXXIS-205-40-17R-MAZ3 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3323,0,,,simple,outofstock,Aro > 17|Ancho > 205|Alto > 40|Marca > YOMAR,YOMAR,,,,,,,,,,,,
MINNELL 265/60/18 110H GIANTIRE AT88,,,3324,"MINNELL 265/60/18 110H GIANTIRE AT88 es un neumático diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno. Con índice de carga 110 (1060 kg por neumático) y código de velocidad H (hasta 210 km/h), Ofrece rendimiento óptimo en condiciones mixtas de asfalto y caminos sin pavimentar. Su banda de rodadura con bloques robustos y canales de evacuación amplios garantiza tracción en asfalto y caminos sin pavimentar, con buena resistencia a perforaciones. La construcción radial con correas de acero refuerza la estabilidad en toda condición. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNELL 265/60/18 110H GIANTIRE AT88 es un neumático all-terrain diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno, ofreciendo rendimiento confiable en condiciones mixtas de asfalto y caminos sin pavimentar. Su índice de carga (110) soporta hasta 1060 kg por neumático y el código de velocidad (H) permite hasta 210 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 14:26:03,1,closed,504536,,,no,no,0,142000,125000,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-265-60-18R-SL369-1.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-265-60-18R-SL369-1 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3324,0,,,simple,outofstock,Aro > 18|Ancho > 265|Alto > 60|Marca > MINNELL,MINNELL,,,,,,,,,,,,
YOMAR TIRE 265/60/18 110H AT SKYRACE AT08,,,3325,"YOMAR TIRE 265/60/18 110H AT SKYRACE AT08 es un neumático diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno. Con índice de carga 110 (1060 kg por neumático) y código de velocidad H (hasta 210 km/h), Ofrece rendimiento óptimo en condiciones mixtas de asfalto y caminos sin pavimentar. Su banda de rodadura con bloques robustos y canales de evacuación amplios garantiza tracción en asfalto y caminos sin pavimentar, con buena resistencia a perforaciones. La construcción radial con correas de acero refuerza la estabilidad en toda condición. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 265/60/18 110H AT SKYRACE AT08 es un neumático all-terrain diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno, ofreciendo rendimiento confiable en condiciones mixtas de asfalto y caminos sin pavimentar. Su índice de carga (110) soporta hasta 1060 kg por neumático y el código de velocidad (H) permite hasta 210 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-22 12:29:03,1,closed,631,,,no,no,8,142000,125000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-KUMHO-265-60-18R-KL21.png ! alt :  ! title : neumáticos-freire-KUMHO-265-60-18R-KL21. ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3325,0,,,simple,,Aro > 18|Ancho > 265|Alto > 60|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 245/60/18 105V SKYRACE P05,,,3326,"YOMAR TIRE 245/60/18 105V SKYRACE P05 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 105 (925 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 245/60/18 105V SKYRACE P05 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (105) soporta hasta 925 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 14:27:05,1,closed,690,,,no,no,4,127000,112000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WEST-LAKE-245-60-18R-SU318-1-1.jpg ! alt :  ! title : neumáticos-freire-WEST-LAKE-245-60-18R-SU318-1 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3326,0,,,simple,,Aro > 18|Ancho > 245|Alto > 60|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 245/40/18 97W SKYRACE P06,,,3327,"YOMAR TIRE 245/40/18 97W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 97 (730 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 245/40/18 97W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (97) soporta hasta 730 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 14:28:27,1,closed,675,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-LING-LONG-245-40-18R-CROSSWIND-HT.jpg ! alt :  ! title : neumáticos-freire-LING-LONG-245-40-18R-CROSSWIND-HT ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3327,0,,,simple,outofstock,Aro > 18|Ancho > 245|Alto > 40|Marca > YOMAR,YOMAR,,,,,,,,,,,,
MINNELL 235/60/18 107V SAFY M06,,,3328,"MINNELL 235/60/18 107V SAFY M06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 107 (975 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNELL 235/60/18 107V SAFY M06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (107) soporta hasta 975 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 14:39:46,1,closed,,,,no,no,1,112000,94000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-APLUS-235-60-18R-A919.jpg ! alt :  ! title : neumáticos-freire-APLUS-235-60-18R-A919 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3328,0,,,simple,,Aro > 18|Ancho > 235|Alto > 60|Marca > MINNELL,MINNELL,,,,,,,,,,,,
YOMAR TIRE 235/60/18 107V XL SKYRACE,,,3329,"YOMAR TIRE 235/60/18 107V XL SKYRACE es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 107 (975 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 235/60/18 107V XL SKYRACE es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (107) soporta hasta 975 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 14:39:04,1,closed,628,,,no,no,8,112000,95000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-APLUS-235-60-18R-A919.jpg ! alt :  ! title : neumáticos-freire-APLUS-235-60-18R-A919 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3329,0,,,simple,,Aro > 18|Ancho > 235|Alto > 60|Marca > MINNELL,MINNELL,,,,,,,,,,,,
YOMAR TIRE 235/55/18 104W XL SKYRACE,,,3330,"YOMAR TIRE 235/55/18 104W XL SKYRACE es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 104 (900 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 235/55/18 104W XL SKYRACE es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (104) soporta hasta 900 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 14:31:39,1,closed,693,,,no,no,8,117000,99000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-WINDFORCE-235-55-18R-CATCHFORS.jpg ! alt :  ! title : neumáticos-freire-WINDFORCE-235-55-18R-CATCHFORS ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3330,0,,,simple,,Aro > 18|Ancho > 235|Alto > 55,YOMAR,,,,,,,,,,,,
YOMAR TIRE 225/60/18 104V XL SKYRACE P03,,,3331,"YOMAR TIRE 225/60/18 104V XL SKYRACE P03 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 104 (900 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 225/60/18 104V XL SKYRACE P03 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (104) soporta hasta 900 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 14:32:28,1,closed,645,,,no,no,8,102000,85000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-APLUS-225-60-18R-A919.jpg ! alt :  ! title : neumáticos-freire-APLUS-225-60-18R-A919 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3331,0,,,simple,,Aro > 18|Ancho > 225|Alto > 60|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 225/55/18 102W XL SKYRACE,,,3333,"YOMAR TIRE 225/55/18 102W XL SKYRACE es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 102 (850 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 225/55/18 102W XL SKYRACE es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (102) soporta hasta 850 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 14:33:12,1,closed,625,,,no,no,8,107000,90000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2024/07/neumaticos-freire-225-55-18-A610-102W-APLUS-A610.jpg ! alt : neumaticos-freire-225-55-18-A610-102W-APLUS-A610 ! title : neumaticos-freire-225-55-18-A610-102W-APLUS-A610 ! desc : neumaticos-freire-225-55-18-A610-102W-APLUS-A610 ! caption : neumaticos-freire-225-55-18-A610-102W-APLUS-A610,,https://neumaticosfreire.cl/?post_type=product&p=3333,0,,,simple,,Aro > 18|Ancho > 225|Alto > 55|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 215/55/18 99W XL SKYRACE P03,,,3334,"YOMAR TIRE 215/55/18 99W XL SKYRACE P03 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 99 (775 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 215/55/18 99W XL SKYRACE P03 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (99) soporta hasta 775 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 14:33:46,1,closed,691,,,no,no,6,105000,85000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/08/neumaticos-freire-NEXEN-215-55-18R-N-PRIZ-AH8.jpg ! alt :  ! title : neumáticos-freire-NEXEN-215-55-18R-N-PRIZ-AH8 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3334,0,,,simple,,Aro > 18|Ancho > 215|Alto > 55|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 255/55/19 111W SKYRACE P06,,,3336,"YOMAR TIRE 255/55/19 111W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 111 (1090 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 255/55/19 111W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (111) soporta hasta 1090 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 11:55:44,1,closed,714,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-GOODRIDE-255-55-19R-SU318.jpg ! alt :  ! title : neumáticos-freire-GOODRIDE-255-55-19R-SU318 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3336,0,,,simple,outofstock,Aro > 19|Ancho > 255|Alto > 55|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 245/45/19 102W SKYRACE P06,,,3337,"YOMAR TIRE 245/45/19 102W SKYRACE P06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 102 (850 kg por neumático) y código de velocidad W (hasta 270 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 245/45/19 102W SKYRACE P06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (102) soporta hasta 850 kg por neumático y el código de velocidad (W) permite hasta 270 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 10:47:30,1,closed,711,,,no,no,4,127000,115000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2023/09/neumaticos-freire-GOODRIDE-255-55-19R-SU318.jpg ! alt :  ! title : neumáticos-freire-GOODRIDE-255-55-19R-SU318 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3337,0,,,simple,,Aro > 19|Ancho > 255|Alto > 45|Marca > YOMAR,YOMAR,,,,,,,,,,,,
